imdb	date	box_office
tt0058450	1967-07-05	600.0
tt0061589	1967-07-05	7500.0
tt0060827	1967-07-05	5600.0
tt0061209	1967-07-05	3000.0
tt0058533	1967-07-05	6000.0
tt0061055	1967-07-05	3000.0
tt0053271	1967-07-05	4500.0
tt0060740	1967-07-05	7800.0
tt0054594	1967-07-05	5000.0
tt0061522	1967-07-05	6000.0
tt0061556	1967-07-05	2500.0
tt0060438	1967-01-11	222823.0
tt0060437	1967-01-11	262200.0
tt0059742	1967-01-11	208200.0
tt0060453	1967-01-11	148200.0
tt0060086	1967-01-11	199900.0
tt0060728	1967-01-11	405627.0
tt0060491	1967-01-11	181200.0
tt0060200	1967-01-11	306200.0
tt0060814	1967-01-11	129300.0
tt0060112	1967-01-11	118700.0
tt0061008	1967-01-11	15150.0
tt0059113	1967-01-11	361200.0
tt0060420	1967-01-11	444855.0
tt0060740	1967-01-11	47872.0
tt0061022	1967-01-11	16000.0
tt0060818	1967-01-11	77900.0
tt0060164	1967-01-11	409500.0
tt0060445	1967-01-11	216800.0
tt0061138	1967-01-11	42000.0
tt0060934	1967-01-11	148400.0
tt0060176	1967-01-11	65700.0
tt0060665	1967-01-11	55685.0
tt0061184	1967-01-11	9600.0
tt0046911	1967-01-11	3400.0
tt0060128	1967-01-11	36900.0
tt0060522	1967-01-11	1000.0
tt0061024	1967-01-11	1000.0
tt0060371	1967-01-11	44100.0
tt0060390	1967-01-11	51700.0
tt0059324	1967-01-11	39500.0
tt0060862	1967-01-11	36400.0
tt0060287	1967-01-11	7150.0
tt0061080	1967-01-11	3050.0
tt0060120	1967-01-11	3050.0
tt0051658	1967-01-11	3050.0
tt0055789	1967-01-11	26800.0
tt0059502	1967-01-11	3000.0
tt0058281	1967-01-11	7000.0
tt0060397	1967-01-11	12800.0
tt0060472	1967-01-11	176800.0
tt0060045	1967-01-11	2800.0
tt0060520	1967-01-11	8000.0
tt0060921	1967-01-11	2750.0
tt0059831	1967-01-11	2750.0
tt0056189	1967-01-11	26500.0
tt0060880	1967-01-11	23000.0
tt0055850	1967-01-11	7200.0
tt0059415	1967-01-11	20680.0
tt0059875	1967-01-11	4100.0
tt0062719	1967-01-11	4750.0
tt0058102	1967-01-11	4750.0
tt0061465	1967-01-11	12600.0
tt0063321	1967-01-11	2750.0
tt0060396	1967-01-11	37000.0
tt0053779	1967-01-11	13000.0
tt0060260	1967-01-11	1900.0
tt0249751	1967-01-11	1400.0
tt0059084	1967-01-11	550.0
tt0059817	1967-01-11	8500.0
tt0060164	1967-09-06	62400.0
tt0062414	1967-09-06	45500.0
tt0062407	1967-09-06	55300.0
tt0061811	1967-09-06	585909.0
tt0060472	1967-09-06	115900.0
tt0060395	1967-09-06	129000.0
tt0060491	1967-09-06	60797.0
tt0061414	1967-09-06	48600.0
tt0060934	1967-09-06	92000.0
tt0061578	1967-09-06	192250.0
tt0061385	1967-09-06	224900.0
tt0061927	1967-09-06	76100.0
tt0059113	1967-09-06	18700.0
tt0060908	1967-09-06	15600.0
tt0061758	1967-09-06	66300.0
tt0062376	1967-09-06	301900.0
tt0060371	1967-09-06	7800.0
tt0061407	1967-09-06	89500.0
tt0062512	1967-09-06	51500.0
tt0062155	1967-09-06	22732.0
tt0061138	1967-09-06	62250.0
tt0060665	1967-09-06	60100.0
tt0062362	1967-09-06	295298.0
tt0061736	1967-09-06	69000.0
tt0061055	1967-09-06	6500.0
tt0056732	1967-09-06	13400.0
tt0061626	1967-09-06	16000.0
tt0061328	1967-09-06	6413.0
tt0062457	1967-09-06	8955.0
tt0061922	1967-09-06	1700.0
tt0061757	1967-09-06	1700.0
tt0437465	1967-09-06	1400.0
tt0060809	1967-09-06	1400.0
tt0062029	1967-09-06	1300.0
tt0059298	1967-09-06	1300.0
tt0062945	1967-09-06	1100.0
tt0061715	1967-09-06	9750.0
tt0061209	1967-09-06	10000.0
tt0061653	1967-09-06	10600.0
tt0062425	1967-09-06	299000.0
tt0061383	1967-09-06	1500.0
tt0059324	1967-09-06	35000.0
tt0062395	1967-09-06	49000.0
tt0062308	1967-09-06	8200.0
tt0061934	1967-09-06	14400.0
tt0060566	1967-09-06	21400.0
tt0059775	1967-09-06	5000.0
tt0061447	1967-09-06	6500.0
tt0062472	1967-09-06	13400.0
tt0122879	1967-09-06	2250.0
tt0059688	1967-09-06	3500.0
tt0062301	1967-09-06	47700.0
tt0059797	1967-09-06	1300.0
tt0059362	1967-09-06	1300.0
tt0060349	1967-09-06	2700.0
tt0058605	1967-09-06	1900.0
tt0060911	1967-09-06	8600.0
tt0062259	1967-09-06	3000.0
tt0059415	1967-09-06	6500.0
tt0061619	1967-09-06	21000.0
tt0061418	1967-09-06	86300.0
tt0220569	1967-09-06	9000.0
tt0061180	1967-09-06	6500.0
tt0061678	1967-09-06	38000.0
tt0062271	1967-09-06	27000.0
tt0061389	1967-09-06	11130.0
tt0235549	1967-09-06	10300.0
tt0058917	1967-09-06	5250.0
tt0061581	1967-09-06	9500.0
tt0061720	1967-09-06	3000.0
tt0061589	1967-09-06	2000.0
tt0062443	1967-09-06	4250.0
tt0059496	1967-09-06	4250.0
tt0059742	1967-09-06	25760.0
tt0060176	1967-09-06	4700.0
tt0137837	1967-09-06	3300.0
tt0260453	1967-09-06	3300.0
tt0061749	1967-09-06	16000.0
tt0061177	1967-09-06	1250.0
tt0058281	1967-09-06	3750.0
tt0059084	1967-09-06	3750.0
tt0060789	1967-09-06	31000.0
tt0061333	1967-09-06	9000.0
tt0061739	1967-09-06	8000.0
tt0062301	1967-09-27	33200.0
tt0059903	1967-09-27	7900.0
tt0058212	1967-09-27	7900.0
tt0060908	1967-09-27	16200.0
tt0061927	1967-09-27	40700.0
tt0060472	1967-09-27	83900.0
tt0062425	1967-09-27	14000.0
tt0062362	1967-09-27	183731.0
tt0061811	1967-09-27	261000.0
tt0061385	1967-09-27	112600.0
tt0060395	1967-09-27	115900.0
tt0060223	1967-09-27	12500.0
tt0060371	1967-09-27	6900.0
tt0060491	1967-09-27	23560.0
tt0061407	1967-09-27	64900.0
tt0059243	1967-09-27	2600.0
tt0060176	1967-09-27	9950.0
tt0060818	1967-09-27	1450.0
tt0062376	1967-09-27	263800.0
tt0061578	1967-09-27	95200.0
tt0060164	1967-09-27	48800.0
tt0062029	1967-09-27	24000.0
tt0059324	1967-09-27	35300.0
tt0062395	1967-09-27	35900.0
tt0058780	1967-09-27	13000.0
tt0060566	1967-09-27	17900.0
tt0061465	1967-09-27	6500.0
tt0060665	1967-09-27	63800.0
tt0061138	1967-09-27	46700.0
tt0062407	1967-09-27	60100.0
tt0060934	1967-09-27	78300.0
tt0062493	1967-09-27	5000.0
tt0062479	1967-09-27	4000.0
tt0061736	1967-09-27	26700.0
tt0062345	1967-09-27	8250.0
tt0059786	1967-09-27	8250.0
tt0059742	1967-09-27	10200.0
tt0061055	1967-09-27	9600.0
tt0061418	1967-09-27	103100.0
tt0060740	1967-09-27	1500.0
tt0061653	1967-09-27	7000.0
tt0057352	1967-09-27	1400.0
tt0056732	1967-09-27	8600.0
tt0062369	1967-09-27	30000.0
tt0062138	1967-09-27	91500.0
tt0061808	1967-09-27	12503.0
tt0060728	1967-09-27	3500.0
tt0060980	1967-09-27	3500.0
tt0062155	1967-09-27	3800.0
tt0060321	1967-09-27	2500.0
tt0061780	1967-09-27	4200.0
tt0131986	1967-09-27	8000.0
tt0058263	1967-09-27	1500.0
tt0051658	1967-09-27	1800.0
tt0060073	1967-09-27	7500.0
tt0057318	1967-09-27	6500.0
tt0062370	1967-09-27	9500.0
tt0062534	1967-09-27	5000.0
tt0059113	1967-09-27	7100.0
tt0062512	1967-09-27	10500.0
tt0062414	1967-09-27	31600.0
tt0061076	1967-09-27	3500.0
tt0061209	1967-09-27	7000.0
tt0061934	1967-09-27	10300.0
tt0059359	1967-09-27	4500.0
tt0220569	1967-09-27	10000.0
tt0060649	1967-09-27	4000.0
tt0196588	1967-09-27	4000.0
tt0061678	1967-09-27	18100.0
tt0059407	1967-09-27	7500.0
tt0061696	1967-09-27	6000.0
tt0061589	1967-09-27	20000.0
tt0062271	1967-09-27	15500.0
tt0061389	1967-09-27	17747.0
tt5442522	1967-09-27	3078.5
tt0058672	1967-09-27	3078.5
tt0235549	1967-09-27	8700.0
tt0058225	1967-09-27	1700.0
tt0061334	1967-09-27	4000.0
tt0061452	1967-09-27	1500.0
tt0060453	1967-09-27	1500.0
tt0135921	1967-09-27	10000.0
tt0061447	1967-09-27	6500.0
tt0058605	1967-09-27	6000.0
tt0061749	1967-09-27	9500.0
tt0062360	1967-09-27	2000.0
tt0062355	1967-09-27	2000.0
tt0060665	1967-06-28	130600.0
tt0061138	1967-06-28	84800.0
tt0060164	1967-06-28	103700.0
tt0059324	1967-06-28	41350.0
tt0060934	1967-06-28	117500.0
tt0062512	1967-06-28	859594.0
tt0060453	1967-06-28	31200.0
tt0212800	1967-06-28	2600.0
tt0061447	1967-06-28	35900.0
tt0060271	1967-06-28	4500.0
tt0061407	1967-06-28	104900.0
tt0061452	1967-06-28	106200.0
tt0060472	1967-06-28	168600.0
tt0062362	1967-06-28	228042.0
tt0060740	1967-06-28	10000.0
tt0059415	1967-06-28	6000.0
tt0060491	1967-06-28	99400.0
tt0061209	1967-06-28	11850.0
tt0061647	1967-06-28	24600.0
tt0061736	1967-06-28	63000.0
tt0061934	1967-06-28	13500.0
tt0060395	1967-06-28	7800.0
tt0060113	1967-06-28	11000.0
tt0062407	1967-06-28	40000.0
tt0061385	1967-06-28	194800.0
tt0064006	1967-06-28	18500.0
tt0060566	1967-06-28	16331.0
tt0061578	1967-06-28	21000.0
tt0061780	1967-06-28	47886.0
tt0062472	1967-06-28	78500.0
tt0061619	1967-06-28	38200.0
tt0059742	1967-06-28	44100.0
tt0061791	1967-06-28	5700.0
tt0053779	1967-06-28	1150.0
tt0061758	1967-06-28	2700.0
tt0061344	1967-06-28	1800.0
tt0061770	1967-06-28	11450.0
tt0060522	1967-06-28	1550.0
tt0062479	1967-06-28	32200.0
tt0059113	1967-06-28	44900.0
tt0060209	1967-06-28	2000.0
tt0061617	1967-06-28	56700.0
tt0060260	1967-06-28	900.0
tt0060358	1967-06-28	900.0
tt0061328	1967-06-28	15600.0
tt0060371	1967-06-28	26700.0
tt0057831	1967-06-28	2000.0
tt0058724	1967-06-28	2000.0
tt0062190	1967-06-28	3100.0
tt0062117	1967-06-28	3100.0
tt0061796	1967-06-28	44800.0
tt0058450	1967-06-28	2100.0
tt0060645	1967-06-28	12500.0
tt0061115	1967-06-28	3000.0
tt0059126	1967-06-28	3000.0
tt0059729	1967-06-28	5000.0
tt0053804	1967-06-28	7700.0
tt0062008	1967-06-28	1500.0
tt0060223	1967-06-28	5500.0
tt0061595	1967-06-28	18000.0
tt0059775	1967-06-28	3000.0
tt0060176	1967-06-28	27400.0
tt0062376	1967-06-28	35000.0
tt0060908	1967-06-28	14469.0
tt0058780	1967-06-28	10700.0
tt0060827	1967-06-28	6800.0
tt0062225	1967-06-28	3000.0
tt0148621	1967-06-28	2500.0
tt0059683	1967-06-28	2500.0
tt0061055	1967-06-28	5600.0
tt0060809	1967-06-28	2750.0
tt0061590	1967-06-28	22000.0
tt0062414	1967-06-28	7500.0
tt0061683	1967-06-28	2450.0
tt0062006	1967-06-28	2450.0
tt0061610	1967-06-28	1300.0
tt0060592	1967-06-28	1300.0
tt0158462	1967-06-28	4500.0
tt0059575	1967-06-28	1250.0
tt0059017	1967-06-28	2250.0
tt0060182	1967-06-28	2250.0
tt0054594	1967-06-28	4650.0
tt0053271	1967-06-28	4650.0
tt0061556	1967-06-28	4000.0
tt0061565	1967-06-28	8000.0
tt0061589	1967-06-28	7500.0
tt0059578	1967-06-28	17000.0
tt0059894	1967-06-28	4000.0
tt0058225	1967-06-28	3700.0
tt0060164	1967-07-26	72300.0
tt0062407	1967-07-26	141800.0
tt0062512	1967-07-26	435300.0
tt0060472	1967-07-26	128900.0
tt0061736	1967-07-26	139600.0
tt0060491	1967-07-26	86800.0
tt0061780	1967-07-26	20556.0
tt0060371	1967-07-26	39600.0
tt0060934	1967-07-26	123000.0
tt0061578	1967-07-26	350800.0
tt0060176	1967-07-26	12700.0
tt0059742	1967-07-26	20000.0
tt0060665	1967-07-26	96200.0
tt0061749	1967-07-26	21900.0
tt0061385	1967-07-26	512853.0
tt0061138	1967-07-26	68600.0
tt0061581	1967-07-26	226000.0
tt0062502	1967-07-26	53832.0
tt0061407	1967-07-26	112600.0
tt0062362	1967-07-26	191112.0
tt0060271	1967-07-26	12500.0
tt0062425	1967-07-26	136300.0
tt0029583	1967-07-26	33950.0
tt0217335	1967-07-26	4750.0
tt0061619	1967-07-26	65500.0
tt0060395	1967-07-26	71300.0
tt0061209	1967-07-26	4100.0
tt0061739	1967-07-26	5000.0
tt0059324	1967-07-26	34100.0
tt0062029	1967-07-26	64000.0
tt0062376	1967-07-26	26500.0
tt0061328	1967-07-26	10000.0
tt0060908	1967-07-26	7537.0
tt0061401	1967-07-26	9400.0
tt0061556	1967-07-26	4400.0
tt0122879	1967-07-26	1400.0
tt0137706	1967-07-26	1400.0
tt0061055	1967-07-26	7500.0
tt0060827	1967-07-26	6500.0
tt0772249	1967-07-26	8000.0
tt0062016	1967-07-26	17500.0
tt0062414	1967-07-26	32500.0
tt0059578	1967-07-26	15243.0
tt0235549	1967-07-26	14800.0
tt0061934	1967-07-26	4500.0
tt0061590	1967-07-26	19000.0
tt0147299	1967-07-26	3000.0
tt0060045	1967-07-26	3500.0
tt0060566	1967-07-26	19000.0
tt0058580	1967-07-26	2800.0
tt0061796	1967-07-26	19800.0
tt0061452	1967-07-26	2900.0
tt0062301	1967-07-26	32000.0
tt0195686	1967-07-26	12000.0
tt0188912	1967-07-26	3250.0
tt0059359	1967-07-26	4000.0
tt0061383	1967-07-26	6500.0
tt0062363	1967-07-26	4500.0
tt0060453	1967-07-26	2400.0
tt0060397	1967-07-26	3250.0
tt0060708	1967-07-26	7500.0
tt0059113	1967-07-26	4000.0
tt0060358	1967-07-26	4200.0
tt0060390	1967-07-26	4000.0
tt0061811	1967-10-11	113691.0
tt0059903	1967-10-11	2500.0
tt0058212	1967-10-11	2500.0
tt0060395	1967-10-11	38300.0
tt0032234	1967-10-11	3250.0
tt0032152	1967-10-11	3250.0
tt0061138	1967-10-11	50400.0
tt0061748	1967-10-11	9000.0
tt0062414	1967-10-11	38500.0
tt0059415	1967-10-11	1550.0
tt0053146	1967-10-11	1550.0
tt0058301	1967-10-11	1550.0
tt0054240	1967-10-11	1550.0
tt0135921	1967-10-11	3750.0
tt0291352	1967-10-11	3750.0
tt0060665	1967-10-11	49112.0
tt0061678	1967-10-11	54150.0
tt0061418	1967-10-11	163300.0
tt0059113	1967-10-11	16100.0
tt0061414	1967-10-11	91000.0
tt0060164	1967-10-11	37500.0
tt0061696	1967-10-11	16000.0
tt0061589	1967-10-11	18900.0
tt0062271	1967-10-11	13500.0
tt5442522	1967-10-11	3750.0
tt0058672	1967-10-11	3750.0
tt0062155	1967-10-11	12000.0
tt0062112	1967-10-11	55000.0
tt0062376	1967-10-11	174270.0
tt0060566	1967-10-11	12400.0
tt0062174	1967-10-11	18600.0
tt0062425	1967-10-11	7125.0
tt0062512	1967-10-11	6500.0
tt0061800	1967-10-11	1125.0
tt0060188	1967-10-11	1000.0
tt0062362	1967-10-11	185285.0
tt0060472	1967-10-11	86000.0
tt0060491	1967-10-11	13200.0
tt0060371	1967-10-11	3000.0
tt0061407	1967-10-11	31412.0
tt0062138	1967-10-11	75000.0
tt0056732	1967-10-11	12300.0
tt0061578	1967-10-11	50400.0
tt0060934	1967-10-11	75600.0
tt0060086	1967-10-11	4250.0
tt0060176	1967-10-11	4250.0
tt0060434	1967-10-11	11150.0
tt0061770	1967-10-11	1750.0
tt0062301	1967-10-11	3350.0
tt0059742	1967-10-11	57000.0
tt0061385	1967-10-11	55100.0
tt0061055	1967-10-11	17100.0
tt0046911	1967-10-11	6500.0
tt0059324	1967-10-11	12500.0
tt0060438	1967-10-11	1900.0
tt0061389	1967-10-11	18600.0
tt0062407	1967-10-11	50800.0
tt0061008	1967-10-11	3600.0
tt0062218	1967-10-11	64000.0
tt0061209	1967-10-11	4000.0
tt0061749	1967-10-11	9400.0
tt0061927	1967-10-11	17300.0
tt0165616	1967-10-11	1500.0
tt0061626	1967-10-11	64400.0
tt0062395	1967-10-11	44300.0
tt0059790	1967-10-11	10000.0
tt0061826	1967-10-11	4450.0
tt0059894	1967-10-11	1800.0
tt0061581	1967-10-11	18000.0
tt0062207	1967-10-11	44000.0
tt0062369	1967-10-11	20200.0
tt0058946	1967-10-11	15400.0
tt0061736	1967-10-11	16800.0
tt0060668	1967-10-11	5700.0
tt0061780	1967-10-11	4000.0
tt0061653	1967-10-11	5000.0
tt0062071	1967-10-11	7100.0
tt0061934	1967-10-11	9000.0
tt0060908	1967-10-11	6300.0
tt0058780	1967-10-11	4500.0
tt0061328	1967-10-11	3100.0
tt0061080	1967-10-11	2000.0
tt0060712	1967-10-11	3800.0
tt0059477	1967-10-11	3800.0
tt0061383	1967-10-11	9000.0
tt0058283	1967-10-11	7500.0
tt0062473	1967-10-11	1600.0
tt0061647	1967-06-14	27950.0
tt0053271	1967-06-14	15900.0
tt0054594	1967-06-14	13900.0
tt0060176	1967-06-14	53527.0
tt0060712	1967-06-14	3500.0
tt0061138	1967-06-14	70200.0
tt0061452	1967-06-14	225900.0
tt0060164	1967-06-14	115200.0
tt0061055	1967-06-14	9500.0
tt0137859	1967-06-14	2750.0
tt0059324	1967-06-14	26500.0
tt0060453	1967-06-14	20000.0
tt0062472	1967-06-14	62500.0
tt0061780	1967-06-14	71707.0
tt0061796	1967-06-14	48100.0
tt0062414	1967-06-14	38000.0
tt0059742	1967-06-14	29800.0
tt0060665	1967-06-14	175500.0
tt0060086	1967-06-14	9900.0
tt0059415	1967-06-14	10000.0
tt0060934	1967-06-14	131300.0
tt0060472	1967-06-14	141360.0
tt0060491	1967-06-14	94600.0
tt0060862	1967-06-14	2450.0
tt0060182	1967-06-14	8450.0
tt0059578	1967-06-14	59700.0
tt0061407	1967-06-14	105000.0
tt0062362	1967-06-14	196086.0
tt0061447	1967-06-14	75850.0
tt0059527	1967-06-14	4000.0
tt0060424	1967-06-14	1550.0
tt0060921	1967-06-14	1550.0
tt0060128	1967-06-14	1500.0
tt0059268	1967-06-14	12000.0
tt0061557	1967-06-14	1750.0
tt0062463	1967-06-14	1750.0
tt0059894	1967-06-14	11400.0
tt0061770	1967-06-14	8000.0
tt0194296	1967-06-14	6500.0
tt0059017	1967-06-14	6000.0
tt0061617	1967-06-14	58100.0
tt0060209	1967-06-14	10500.0
tt0057115	1967-06-14	4000.0
tt0210534	1967-06-14	4000.0
tt0059775	1967-06-14	9500.0
tt0061556	1967-06-14	7000.0
tt0059113	1967-06-14	6900.0
tt0061565	1967-06-14	11000.0
tt0061177	1967-06-14	4900.0
tt0060827	1967-06-14	8000.0
tt0060290	1967-06-14	3500.0
tt0059756	1967-06-14	3500.0
tt0060740	1967-06-14	9000.0
tt0061209	1967-06-14	9300.0
tt0061758	1967-06-14	6000.0
tt0061791	1967-06-14	23000.0
tt0059469	1967-06-14	2000.0
tt0062479	1967-06-14	17000.0
tt0060920	1967-06-14	7100.0
tt0060782	1967-06-14	2750.0
tt0060880	1967-06-14	2750.0
tt0181031	1967-06-14	4500.0
tt0062407	1967-06-14	47000.0
tt0061328	1967-06-14	5900.0
tt0061205	1967-06-14	900.0
tt0061176	1967-06-14	1450.0
tt0061498	1967-06-14	1650.0
tt0059359	1967-06-14	10000.0
tt0061736	1967-06-14	54000.0
tt0061934	1967-06-14	14500.0
tt0062346	1967-06-14	2750.0
tt0061385	1967-06-14	168000.0
tt0061344	1967-06-14	14000.0
tt0060566	1967-06-14	18444.0
tt0235976	1967-06-14	8200.0
tt0061439	1967-12-20	259123.0
tt0060395	1967-12-20	6500.0
tt0062380	1967-12-20	106007.0
tt0061138	1967-12-20	21000.0
tt0031381	1967-12-20	368400.0
tt0061418	1967-12-20	72600.0
tt0061512	1967-12-20	171700.0
tt0062490	1967-12-20	11100.0
tt0032828	1967-12-20	5550.0
tt0032152	1967-12-20	4100.0
tt0062395	1967-12-20	4100.0
tt0059575	1967-12-20	4100.0
tt0061433	1967-12-20	41200.0
tt0062362	1967-12-20	64200.0
tt0061749	1967-12-20	249800.0
tt0061648	1967-12-20	106300.0
tt0061502	1967-12-20	98100.0
tt0180781	1967-12-20	5500.0
tt0061587	1967-12-20	5500.0
tt0063462	1967-12-20	18900.0
tt0062477	1967-12-20	13500.0
tt0061385	1967-12-20	10600.0
tt0032234	1967-12-20	5350.0
tt0033945	1967-12-20	15900.0
tt0062376	1967-12-20	43500.0
tt0061556	1967-12-20	1000.0
tt0059389	1967-12-20	1000.0
tt0063523	1967-12-20	15300.0
tt0062218	1967-12-20	2150.0
tt0062472	1967-12-20	2150.0
tt0061448	1967-12-20	32300.0
tt0062138	1967-12-20	16500.0
tt0060165	1967-12-20	4000.0
tt0059797	1967-12-20	2200.0
tt0060397	1967-12-20	2200.0
tt0061407	1967-12-20	6150.0
tt0061581	1967-12-20	1050.0
tt0061927	1967-12-20	1400.0
tt0062414	1967-12-20	12200.0
tt0061714	1967-12-20	1950.0
tt0056694	1967-12-20	1950.0
tt0054594	1967-12-20	1150.0
tt0053271	1967-12-20	1150.0
tt0061894	1967-12-20	1250.0
tt0062271	1967-12-20	15300.0
tt0062185	1967-12-20	71000.0
tt0059113	1967-12-20	9600.0
tt0144935	1967-12-20	3000.0
tt0061789	1967-12-20	2000.0
tt0043265	1967-12-20	19700.0
tt0059324	1967-12-20	9100.0
tt0061055	1967-12-20	5750.0
tt0060268	1967-12-20	3000.0
tt0293078	1967-12-20	6500.0
tt0061589	1967-12-20	3500.0
tt0062207	1967-12-20	9100.0
tt0062370	1967-12-20	11000.0
tt0061696	1967-12-20	12200.0
tt0060176	1967-12-20	4500.0
tt0056732	1967-12-20	2000.0
tt0061692	1967-12-20	6500.0
tt0059415	1967-12-20	3000.0
tt0060897	1967-12-20	4250.0
tt0062089	1967-12-20	9800.0
tt0060127	1967-12-20	3500.0
tt0062078	1967-12-20	4000.0
tt0061071	1967-12-20	5000.0
tt0061189	1967-12-20	5000.0
tt0061844	1967-12-20	3400.0
tt0060934	1967-12-20	13400.0
tt0059742	1967-12-20	4600.0
tt0060665	1967-12-20	19600.0
tt0061658	1967-12-20	7500.0
tt0061831	1967-12-20	12100.0
tt0058715	1967-12-20	3200.0
tt0062480	1967-12-20	2400.0
tt0062112	1967-12-20	27500.0
tt0061451	1967-12-20	2500.0
tt0061827	1967-12-20	2500.0
tt0062369	1967-12-20	8000.0
tt0061489	1967-12-20	4650.0
tt0235549	1967-12-20	6800.0
tt0062425	1967-12-20	4850.0
tt0060862	1967-12-20	2625.0
tt0060453	1967-12-20	2625.0
tt0059229	1967-12-20	5500.0
tt0258201	1967-12-20	2750.0
tt0061852	1967-12-20	12000.0
tt0060491	1967-12-20	2100.0
tt0212542	1967-12-20	3500.0
tt0058601	1967-12-20	1550.0
tt0060794	1967-12-20	1550.0
tt0058281	1967-12-20	750.0
tt0061735	1967-12-20	37000.0
tt0060802	1967-12-20	12000.0
tt0445318	1967-12-20	4500.0
tt0148621	1967-12-20	4500.0
tt0254689	1967-12-20	7500.0
tt0171161	1967-12-20	7500.0
tt0061391	1967-12-20	20567.0
tt0059805	1967-12-20	11000.0
tt0221259	1967-12-20	6500.0
tt0061620	1967-12-20	18000.0
tt0060164	1967-08-23	69000.0
tt0062414	1967-08-23	63450.0
tt0062407	1967-08-23	70800.0
tt0062512	1967-08-23	149100.0
tt0060472	1967-08-23	124300.0
tt0061736	1967-08-23	95300.0
tt0060491	1967-08-23	60400.0
tt0060566	1967-08-23	27700.0
tt0192056	1967-08-23	2800.0
tt0061578	1967-08-23	265700.0
tt0061385	1967-08-23	304918.0
tt0061715	1967-08-23	23750.0
tt0061209	1967-08-23	9500.0
tt0061407	1967-08-23	112700.0
tt0057320	1967-08-23	1400.0
tt0057918	1967-08-23	1400.0
tt0060908	1967-08-23	18000.0
tt0060934	1967-08-23	112900.0
tt0062362	1967-08-23	221100.0
tt0061447	1967-08-23	7500.0
tt0062425	1967-08-23	160500.0
tt0062502	1967-08-23	19800.0
tt0062479	1967-08-23	18300.0
tt0060371	1967-08-23	14500.0
tt0062376	1967-08-23	191500.0
tt0063321	1967-08-23	1800.0
tt0062481	1967-08-23	8000.0
tt0061811	1967-08-23	234578.0
tt0060395	1967-08-23	91900.0
tt0061626	1967-08-23	23000.0
tt0061328	1967-08-23	7468.0
tt0061927	1967-08-23	38000.0
tt0060665	1967-08-23	118750.0
tt0062301	1967-08-23	25500.0
tt0059324	1967-08-23	45600.0
tt0062029	1967-08-23	52000.0
tt0259040	1967-08-23	8200.0
tt0059113	1967-08-23	18500.0
tt0061414	1967-08-23	12000.0
tt0061138	1967-08-23	61700.0
tt0060271	1967-08-23	3000.0
tt0061619	1967-08-23	35900.0
tt0061758	1967-08-23	26000.0
tt0061590	1967-08-23	23400.0
tt0059775	1967-08-23	7700.0
tt0061581	1967-08-23	54800.0
tt0062395	1967-08-23	35500.0
tt0061934	1967-08-23	18900.0
tt0061420	1967-08-23	16000.0
tt0061076	1967-08-23	2800.0
tt0060827	1967-08-23	4500.0
tt0061653	1967-08-23	20700.0
tt0058917	1967-08-23	8500.0
tt0029583	1967-08-23	3000.0
tt0060218	1967-08-23	3000.0
tt0060920	1967-08-23	2200.0
tt0195686	1967-08-23	6100.0
tt0060176	1967-08-23	4600.0
tt0061749	1967-08-23	18100.0
tt0059742	1967-08-23	14500.0
tt0061055	1967-08-23	6000.0
tt0059424	1967-08-23	2300.0
tt0059260	1967-08-23	1000.0
tt0060714	1967-08-23	1000.0
tt0059477	1967-08-23	1050.0
tt0126466	1967-08-23	2900.0
tt0061334	1967-08-23	3900.0
tt0060453	1967-08-23	3500.0
tt0061418	1967-08-23	59000.0
tt0062016	1967-08-23	5000.0
tt0061180	1967-08-23	8000.0
tt0057670	1967-08-23	4250.0
tt0058419	1967-08-23	4250.0
tt0062155	1967-08-23	12610.0
tt0062274	1967-08-23	9000.0
tt0062271	1967-08-23	30000.0
tt0061389	1967-08-23	21446.0
tt0235549	1967-08-23	10800.0
tt0060491	1967-03-22	156600.0
tt0352013	1967-03-22	1100.0
tt0061138	1967-03-22	69700.0
tt0060472	1967-03-22	126400.0
tt0060288	1967-03-22	52200.0
tt0060176	1967-03-22	183100.0
tt0060934	1967-03-22	156500.0
tt0062445	1967-03-22	55500.0
tt0060164	1967-03-22	226200.0
tt0061431	1967-03-22	8000.0
tt0060740	1967-03-22	4000.0
tt0062414	1967-03-22	129121.0
tt0060438	1967-03-22	62500.0
tt0061556	1967-03-22	40100.0
tt0060086	1967-03-22	30600.0
tt0058461	1967-03-22	10000.0
tt0060453	1967-03-22	92700.0
tt0059324	1967-03-22	54700.0
tt0132354	1967-03-22	10400.0
tt0061791	1967-03-22	227000.0
tt0060073	1967-03-22	16700.0
tt0061055	1967-03-22	13000.0
tt0060668	1967-03-22	14200.0
tt0056189	1967-03-22	8900.0
tt0059742	1967-03-22	54700.0
tt0062038	1967-03-22	63800.0
tt0062377	1967-03-22	31400.0
tt0060880	1967-03-22	5000.0
tt0062067	1967-03-22	39100.0
tt0060665	1967-03-22	71400.0
tt0061599	1967-03-22	2500.0
tt0061189	1967-03-22	6266.666666666667
tt0061667	1967-03-22	4750.0
tt0060177	1967-03-22	7500.0
tt0061989	1967-03-22	22400.0
tt0060371	1967-03-22	20800.0
tt0060862	1967-03-22	1650.0
tt0058523	1967-03-22	1650.0
tt0060271	1967-03-22	12200.0
tt0061973	1967-03-22	1766.6666666666667
